   INFO 2023-06-26 21:02:03 utils.py initialise_logging: Begin logging on 2023-06-26 at 21:02:03
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Program description: unsupervised_learning_addition_model_generator (notebook)
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Working directory: SSL_loopy_enc_dec_notebook_int1234_num1245_embed128_enc_2blocks_5loops_width512_dec_2blocks_1loops_width512_post3_width512_idem1_2023_06_26_v5
   INFO 2023-06-26 21:02:03 utils.py log_versions: ------------------------------------------------------+----------------------------------------------------------------------------------
   INFO 2023-06-26 21:02:03 utils.py log_versions:                                              PACKAGE  |  VERSION
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value data > seq_start_char: B
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value data > seq_end_char: E
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value data > negative_char: N
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value data > dtype: int32
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > load_pretrained_model: None
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > name: mathsformer_LLM
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > dtype: float32
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > dropout: 0.1
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > learning_rate: 0.001
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > jit_compile: False
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > positional_encoding > num_freqs: 64
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > positional_encoding > min_period: 4
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > positional_encoding > max_period: 1000
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > positional_encoding > learnable: True
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > ndim_embedding: 128
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > comb_type: average
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > pre_encoder > num_layers: -1
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > pre_encoder > ndim: 256
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > pre_encoder > skip_connect: True
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > pre_decoder > num_layers: -1
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > pre_decoder > ndim: 256
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > pre_decoder > skip_connect: True
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > encoder > num_blocks: 2
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > encoder > num_heads: 8
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > encoder > ndim: 128
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > encoder > ndim_att_hidden: 128
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > encoder > ndim_ff_hidden: 512
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > encoder > skip_connect: True
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > encoder > num_loops: 5
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > decoder > num_blocks: 2
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > decoder > num_heads: 8
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > decoder > ndim: 128
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > decoder > ndim_att_hidden: 128
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > decoder > ndim_ff_hidden: 512
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > decoder > skip_connect: True
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > decoder > num_loops: 1
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > post_decoder > num_layers: 3
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > post_decoder > ndim: 512
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > use_old_loss: True
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > optimizer: <class 'keras.optimizers.adamw.AdamW'>
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > optimizer_args > learning_rate: 0.0001
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > optimizer_args > weight_decay: 0.02
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value model > idempotent_size: 1
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value training > train: True
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value training > max_epochs: 100000
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value training > log_after_epoch > do: True
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value training > log_after_epoch > log_lvl: 10
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value training > early_stopping > do: False
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value training > early_stopping > patience: 4
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value training > early_stopping > monitor: loss
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value training > early_stopping > mode: min
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value training > early_stopping > restore_best_weights: True
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value training > model_checkpoint > do: True
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value training > model_checkpoint > filename: model_checkpoint_epoch{epoch}_val_loss_{val_loss:.5}.keras
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value training > layer_weights_record > do: True
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value training > layer_weights_record > batch_frequency: 2000
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value training > layer_weights_record > recursive: True
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value training > adaptive_learning_rate > do: True
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value training > adaptive_learning_rate > decay_factor: 0.2
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value training > adaptive_learning_rate > monitor: loss
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value training > adaptive_learning_rate > mode: min
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value training > adaptive_learning_rate > patience: 3
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value training > adaptive_learning_rate > log_lvl: 10
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value training > print_tables_during_training > do: True
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value training > print_tables_during_training > num_print: 10
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value evaluate > num_print: 50
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value evaluate > save_model: True
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value evaluate > plot_weights: False
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Registered config value evaluate > plot_training_curves: True
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Python random seed set: 1687809723
   INFO 2023-06-26 21:02:03 utils.py initialise_program: Numpy random seed set: 1687809724
   INFO 2023-06-26 21:02:03 utils.py initialise_program: TensorFlow random seed set: 1687809725
   INFO 2023-06-26 21:02:03 data.py summary: TokenTransform of dtype int32 with 16 characters: ['M', 'B', 'E', 'N', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '+', '-']
   INFO 2023-06-26 21:02:03 data.py summary: Special characters are seq_start_char (B), seq_end_char (E), mask_char (M)
   INFO 2023-06-26 21:02:03 data.py summary: Tokeniser dictionary is {'M': 0, 'B': 1, 'E': 2, 'N': 3, '0': 4, '1': 5, '2': 6, '3': 7, '4': 8, '5': 9, '6': 10, '7': 11, '8': 12, '9': 13, '+': 14, '-': 15}
   INFO 2023-06-26 21:02:03 data.py summary: Detokeniser dictionary is {0: 'M', 1: 'B', 2: 'E', 3: 'N', 4: '0', 5: '1', 6: '2', 7: '3', 8: '4', 9: '5', 10: '6', 11: '7', 12: '8', 13: '9', 14: '+', 15: '-'}
   INFO 2023-06-26 21:02:03 selfsupervised_learning_addition_model_backend.py get_data_generators: Training data generator created with the following config: Generator of [1, 2, 4, 5] integers of length [1, 2, 3, 4] in 2000 batches of size 32 (base_seed=101, reproducible=False)
   INFO 2023-06-26 21:02:03 selfsupervised_learning_addition_model_backend.py get_data_generators: Output shapes for a test batch are ((32, 27), (32, 6)), (32, 6)
   INFO 2023-06-26 21:02:03 selfsupervised_learning_addition_model_backend.py get_data_generators: Validation data generator created with the following config: Generator of [3] integers of length [1, 2, 3, 4] in 50 batches of size 32 (base_seed=102, reproducible=True)
   INFO 2023-06-26 21:02:03 selfsupervised_learning_addition_model_backend.py get_data_generators: Output shapes for a test batch are ((32, 18), (32, 6)), (32, 6)
   INFO 2023-06-26 21:02:03 selfsupervised_learning_addition_model_backend.py get_data_generators: Test data generator created with the following config: Generator of [6] integers of length [1, 2, 3, 4] in 100 batches of size 32 (base_seed=103, reproducible=True)
